interaction_id,attribute,value
100,node_from,Coregonus_clupeaformis
100,layer_from,2
100,node_to,Cystidicola_farionis
100,layer_to,2
100,weight,76.099999999999994
100,type,host-parasite
100,category,prevalence
101,node_from,Coregonus_clupeaformis
101,layer_from,2
101,node_to,Metechinorhynchus_salmonis
101,layer_to,2
101,weight,99.5
101,type,host-parasite
101,category,prevalence
102,node_from,Coregonus_clupeaformis
102,layer_from,2
102,node_to,Pomphorhynchus_bulbocolli
102,layer_to,2
102,weight,1
102,type,host-parasite
102,category,prevalence
103,node_from,Coregonus_clupeaformis
103,layer_from,2
103,node_to,Ergasilus_auritus
103,layer_to,2
103,weight,1.2
103,type,host-parasite
103,category,prevalence
104,node_from,Coregonus_clupeaformis
104,layer_from,2
104,node_to,Ergasilus_nerkae
104,layer_to,2
104,weight,5.0999999999999996
104,type,host-parasite
104,category,prevalence
105,node_from,Coregonus_clupeaformis
105,layer_from,2
105,node_to,Salmincola_extensus
105,layer_to,2
105,weight,30.899999999999999
105,type,host-parasite
105,category,prevalence
106,node_from,Coregonus_clupeaformis
106,layer_from,2
106,node_to,Salmincola_extumescens
106,layer_to,2
106,weight,26.300000000000001
106,type,host-parasite
106,category,prevalence
107,node_from,Salvelinus_namaycush
107,layer_from,2
107,node_to,Diplostomum_spathaceum_(L)
107,layer_to,2
107,weight,5.7000000000000002
107,type,host-parasite
107,category,prevalence
108,node_from,Salvelinus_namaycush
108,layer_from,2
108,node_to,Eubothrium_salvelini
108,layer_to,2
108,weight,100
108,type,host-parasite
108,category,prevalence
109,node_from,Salvelinus_namaycush
109,layer_from,2
109,node_to,Triaenophorus_nodulosus_(L)
109,layer_to,2
109,weight,5.7000000000000002
109,type,host-parasite
109,category,prevalence
110,node_from,Salvelinus_namaycush
110,layer_from,2
110,node_to,Raphidascaris_acus_(L)
110,layer_to,2
110,weight,8.5999999999999996
110,type,host-parasite
110,category,prevalence
111,node_from,Salvelinus_namaycush
111,layer_from,2
111,node_to,Metechinorhynchus_salmonis
111,layer_to,2
111,weight,100
111,type,host-parasite
111,category,prevalence
112,node_from,Salvelinus_namaycush
112,layer_from,2
112,node_to,Pomphorhynchus_bulbocolli
112,layer_to,2
112,weight,5.7000000000000002
112,type,host-parasite
112,category,prevalence
113,node_from,Salvelinus_namaycush
113,layer_from,2
113,node_to,Ergasilus_auritus
113,layer_to,2
113,weight,5.7000000000000002
113,type,host-parasite
113,category,prevalence
114,node_from,Salvelinus_namaycush
114,layer_from,2
114,node_to,Ergasilus_nerkae
114,layer_to,2
114,weight,2.8999999999999999
114,type,host-parasite
114,category,prevalence
115,node_from,Oncorhynchus_kisutch
115,layer_from,2
115,node_to,Discocotyle_sagittata
