layer_from,node_from,layer_to,node_to,weight,type
NTI negative,chondrus  canaliculatus,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,grateloupia,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,nothogenia,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,parantheopsis,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,prionitis spp,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,sarcothalia,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,trematocarpus,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,ulva rigida,1,non-trophic -
NTI negative,chondrus  canaliculatus,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,balanus laevis,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,gelidium rex,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,grateloupia,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,nothogenia,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,parantheopsis,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,prionitis spp,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,sarcothalia,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,trematocarpus,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,ulva rigida,1,non-trophic -
NTI negative,cladophora spp.,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,balanus laevis,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,gelidium rex,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,grateloupia,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,nothogenia,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,parantheopsis,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,prionitis spp,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,sarcothalia,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,trematocarpus,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,ulva rigida,1,non-trophic -
NTI negative,codium dimorpha,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,balanus laevis,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,gelidium rex,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,grateloupia,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,nothogenia,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,parantheopsis,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,prionitis spp,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,sarcothalia,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,trematocarpus,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,ulva rigida,1,non-trophic -
NTI negative,colpomenia phaeodactyla,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,balanus laevis,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,gelidium rex,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,grateloupia,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,nothogenia,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,parantheopsis,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,prionitis spp,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,sarcothalia,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,trematocarpus,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,ulva rigida,1,non-trophic -
NTI negative,colpomenia sinuosa,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,balanus laevis,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,gelidium rex,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,grateloupia,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,nothogenia,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,parantheopsis,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,prionitis spp,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,sarcothalia,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,trematocarpus,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,ulva rigida,1,non-trophic -
NTI negative,corallina offcinalis var. chilensis,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,balanus laevis,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,gelidium rex,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,grateloupia,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,nothogenia,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,parantheopsis,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,prionitis spp,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,ralfsia californica,1,non-trophic -
